repo_url,full_name,owner_login,description,language,stars_count,forks_count,open_issues_count,total_commits,months_with_activity,avg_commits_per_month,most_active_month,most_active_month_commits,archived,disabled,visibility,has_solidity,has_vyper,uses_solmate,uses_solady,has_scaffold_config
https://github.com/1inch/gas-comparison/,1inch/gas-comparison,1inch,,JavaScript,1,1,2,98,6,16.33,2024-10,32,False,False,public,True,False,True,False,False
https://github.com/mytho-io/smart-contracts/,mytho-io/smart-contracts,mytho-io,,Solidity,0,0,0,98,5,19.6,2025-04,69,False,False,public,True,False,True,False,False
https://github.com/startalegroup/scs-aa-paymasters/,startalegroup/scs-aa-paymasters,StartaleGroup,,Solidity,0,0,1,98,8,12.25,2025-01,32,False,False,public,True,False,True,True,False
https://github.com/thamerdridi/ercs/,thamerdridi/ercs,thamerdridi,The Ethereum Request for Comment repository ,Solidity,0,0,0,98,4,24.5,2024-08,33,False,False,public,True,False,True,True,False
https://github.com/dtrinity/sonic-solidity-contracts/,dtrinity/sonic-solidity-contracts,dtrinity,,Solidity,1,8,9,96,6,16.0,2025-08,31,False,False,public,True,False,True,False,False
https://github.com/vistalabs-org/contracts/,vistalabs-org/contracts,vistalabs-org,contracts for the pm protocol,Solidity,1,2,0,96,2,48.0,2025-04,55,False,False,public,True,False,True,False,False
https://github.com/passandscore/solidity-challenges/,passandscore/solidity-challenges,passandscore,Solidity exploits & challenges. ,Solidity,76,13,0,95,4,23.75,2024-08,67,False,False,public,True,False,True,False,False
https://github.com/term-finance/boring-vault/,term-finance/boring-vault,term-finance,,,0,0,0,93,1,93.0,2024-08,93,False,False,public,True,False,True,False,False
https://github.com/decentxyz/decentents/,decentxyz/decentents,decentxyz,,Solidity,1,0,0,92,6,15.33,2025-05,34,False,False,public,True,False,True,False,False
https://github.com/nexlabs22/nex-staking-contracts/,nexlabs22/nex-staking-contracts,nexlabs22,Main smart contracts for staking index tokens and nex token.,Solidity,0,0,0,91,3,30.33,2024-08,39,False,False,public,True,False,True,False,False
https://github.com/blueprintsfi/core/,blueprintsfi/core,blueprintsfi,,Solidity,15,11,11,90,9,10.0,2025-05,28,False,False,public,True,False,True,False,False
https://github.com/leeren/story-fork/,leeren/story-fork,leeren,"Official repo for the Story L1 consensus client, contracts, and associated tooling.",Go,0,0,2,90,3,30.0,2024-09,40,False,False,public,True,False,True,False,False
https://github.com/z80dev/remyvaultv2-core/,z80dev/remyvaultv2-core,z80dev,RemyVault NFT Fractionalization Primitive,Solidity,3,0,0,89,7,12.71,2025-09,49,False,False,public,True,True,True,False,False
https://github.com/jdorado/demether-ethereum/,jdorado/demether-ethereum,jdorado,,,0,0,0,88,6,14.67,2024-08,56,False,False,public,True,False,True,False,False
https://github.com/romanlew/amm/,romanlew/amm,romanlew,,Python,9,6,0,88,1,88.0,2024-09,88,False,False,public,True,False,True,False,False
